Product_id,WTO_2011_id,HS1992_4,HS2007_4digit,HS2012_4digit,HS2002_6digit,HS2007_6digit,HS2012_6digit,HS1992_6digit,WTO_Code_Description_2010,WTO_Code_Description_2011,APEC_Code_Description,OECD_Code_Description,WTO_List_Identifier,WTO_Sample_Core_List,WTO_Reference_Universe_List,APEC_List_Identifier,OECD_List_Iidentifier,OECD2_List_identifier,WTO_Ex_Out,APEC_Ex_Out,WTO_Environmental_Benefit_Description,APEC_Environmental_Benefit_Description,WTO_1_Air_Pollution_Control,WTO_1_Renewable_Energy,WTO_1_Waste_Management_and_Water_Treatment,WTO_1_Environmental Technologies,WTO_1_Carbon_Capture_and_Storage,WTO_Others,WTO_2_Clean Up or Remediation of Soil and Water,WTO_2_Management of Solid and Hazardous Waste and Recycling Systems,"WTO_2_Waste Management, Recycling and Remediation",WTO_2_Waste Water Management and Potable Water Treatment,WTO_2_Gas Flairing Emission Reduction,WTO_2_Efficient Consumption of Energy Technologies,WTO_2_Cleaner or More Resource Efficient Technologies and Products,WTO_2_Energy Efficiency,"WTO_2_Environmental Monitoring, Analysis and Assessment Equipment",WTO_2_Heat and Energy Management,WTO_2_Natural Risk Management,WTO_2_Noise and Vibration Abatement,WTO_2_Environmnetally Preferable Products based on End-Use or Disposal Characteristics,WTO_2_Natural Resource Protection,WTO_2_Resources and Pollution Management,WTO_2_Others,WTO_2_Renewable Energy,WTO_2_Renewable Products and Energy Source,OECD_A: Pollution Management,OECD_A1 Air pollution control,OECD_A2 Wastewater management,OECD_A3 Solid waste management,OECD_A4 Remediation and cleanup,OECD_A5 Noise and vibration abatement,"OECD_A6 Environmental monitoring, analysis and assessment ",OECD_B: Cleaner Technologies and products,OECD_B2: Cleaner/resource efficient products ,OECD_C: Resources management group,OECD_C2: Water supply,OECD_C4: Renewable energy plant,OECD_C5: Heat/energy savings and management,OECD2: Air pollution control,OECD2: Cleaner or more resource efficient technologies and products,OECD2: Environmentally preferable products,OECD2: Heat and energy managemetn,"OECD2: Environmental monitoring, analysis and assessment equipment",OECD2: Natural Resources Protection,OECD2: Noise and vibration abatement,OECD2: Renewable Energy Plant,OECD2: Management of solid and hazardous waste and recycling systems,OECD2: Clean up or remediation of soil and water,OECD2: Waste water management and potable water treatment
222,213,8421,8421,8421,842199,842199,842199,842199,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases: Parts (other than of centrifuges and centrifugal dryers):Filtering or purifying machinery and apparatus for water and parts thereof",- Parts: Other,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases: parts (other than of centrifuges and centrifugal dryers): filtering or purifying machinery and appartatus for water and parts thereof. [Ca, J, NZ, K] Parts for filtering or purying machinery and apparatus forliquids or gases [US] Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases: parts (other) [Au] for subheading 842129300 [M, BD]
Parts Of Household Filtering and Purifying Machines For Gases (84219910) [Ch]",Parts for filtering or purifying machinery,3,0,1,1,1,1,Parts for 842121 and 842129.,"Parts for 842121 and 842129 [Ca, J, NZ, K], excluding parts for other filters of a kind used as components in motor vehicles [Au]. Parts for 842121, 842129x and 842139 [US].
Excluding for subheadings 842123100, 842129510 [M, BD].",Including sludge belt filter presses and belt thickeners.,"Including sludge belt filter presses and belt thickeners [Ca, J, NZ, K, Au].
Parts for aforementioned goods/ex-outs ofheading 8421. [US]",0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,214,8422,8422,8422,842220,842220,842220,842220,Machinery for cleaning or drying bottles or other containers.,- Machinery for cleaning or drying bottles or other containers.,NA,"Machinery to clean, dry bottles etc.",3,0,1,0,1,1,NA,NA,Used to clean and dry bottles so that they can be recycled and re-used.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,215,8422,8422,8422,842290,842290,842290,842290,Machinery for cleaning or drying bottles or other containers:  Parts.,- Parts.,NA,NA,3,0,1,0,0,1,Parts for 842220.,NA,Parts are used to assemble and maintain the above equipment.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,NA,8423,8423,8423,842381,842381,842381,842381,NA,NA,NA,Weighing machines capacity 30 kg ,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,NA,8423,8423,8423,842382,842382,842382,842382,NA,NA,NA,Weighing machines capacity > 30 kg < 500kgg ,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,NA,8423,8423,8423,842389,842389,842389,842389,NA,NA,NA,Weighing machines,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,NA,8424,8424,8424,842490,842490,842490,842490,NA,NA,NA,Parts for sprayers for powders or liquids,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,216,8428,8428,8428,842833,842833,842833,842833,"Other continuous-action elevators and conveyors, for goods or materials:  Other, belt type.","- Continuous-action elevators and conveyors, for goods or materials:  Other, belt type.",NA,NA,3,0,1,0,0,1,"Optional ex-out may include troughed belt (cleat type) conveyor, length above 4m, transfer capacity not less than 20m3/hr.",NA,For transport of waste around the treatment plant.,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
226,217,8429,8429,8429,842940,842940,842940,842940,Tamping machines and road rollers.,- Tamping machines and road rollers.,NA,NA,3,0,1,0,0,1,Self-propelled sanitary landfill compactors.,NA,Used in solid waste treatment or recycling.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,218,8462,8462,8462,846291,846291,846291,846291,Hydraulic presses for working metal.,- Other: Hydraulic presses.,NA,NA,3,0,1,0,0,1,Shredders/balers/compactors for waste metals; hydraulic.,NA,"Assists in compacting and compressing metals, including for recycling.",NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,219,8465,8465,8465,846596,846596,846596,846596,"Splitting, slicing or paring machines.","- Other: Splitting, slicing or paring machines ",NA,NA,3,0,1,0,0,1,"Splitting, slicing or paring machines  (specifically portable recyclers (grinders/shredders) portable (wood and waste recycling machinery)).",NA,Used for recycling wood and other waste.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,220,8465,8465,8465,846599,846599,846599,846599,Other machine tools not elsewhere specified or included,- Other machine tools not elsewhere specified or included,NA,NA,3,0,1,0,0,1,"Other parts of splitting, slicing or paring machines (specifically tree delimber/ debarker/ chipper machinery (portable recyclers (grinders/ shredders))",NA,Assists in recycling as with item listed under HS 846596.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,221,8466,8466,8466,846694,846694,846694,846694,Parts and accessories suit. for use solely/princ. with the machines of 84.62/84.63.,- Other: for machines of heading 84.62 to84.63.,NA,NA,3,0,1,0,0,1,Parts for 846291x.,NA,See above for item listed under HS 846291.,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
231,222,8471,8471,8471,847130,847130,847130,847120,"Portable digital automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard and a display","- Portable digital automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard and a display",NA,NA,3,0,1,0,0,0,Energy efficient PCs which conform to the energy efficiency standard and are so certified by the authority in destination country. ,NA,"Low CO2 emission, using less electricity",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,223,8471,8471,8471,847160,847160,847160,847192,"Input or output units, whether or not containing storage units in the same housing","- Input or output units, whether or not containing storage units in the same housing",NA,NA,3,0,1,0,0,0,"Energy efficient printers, copiers, scanners and all-in-one which conform to the energy efficiency standard and are so certified by the authority in destination country. ",NA,"Low CO2 emission, using less electricity",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,224,8471,8471,8471,847170,847170,847170,847193,"Storage units, n.e.s.",- Storage units ,NA,NA,3,0,1,0,0,0,Energy efficient memory drives which conform to the energy efficiency standard and are so certified by the authority in destination country. ,NA,"Low CO2 emission, using less electricity",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,225,8474,8474,8474,847410,847410,847410,847410,"Sorting, Screening, Separating or Washing Machines, for Mineral Substance","- Sorting, Screening, Separating or Washing Machines",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,226,8474,8474,8474,847420,847420,847420,847420,Crushing or Grinding Machines for Mineral Substances,- Crushing or Grinding Machines ,"Crushing or grinding machines.[Ca, J, NZ, US, K, CT, Au, Ru]
Crushing/grinding machines for earth/stone/ores/other mineral substance, in solid (incl. powder/paste) form [S]
Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering materials or other mineral products in powder or paste form; machines for forming foundry moulds of sand. Crushing or grinding machines, mixing or kneading machines [M]",NA,3,0,1,1,0,1,NA,"excluding concrete or mortar mixers [M, Au]",Used for solid waste treatment or recycling.,"Used for solid waste treatment or recycling.
Waste compactor machines. Used for solid waste treatment or recycling. [S]",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
236,227,8474,8474,8474,847431,847431,847431,847431,Concrete or Mortar Mixers,- Mixing or kneading machines: Concrete or Mortar Mixers,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,228,8474,8474,8474,847432,847432,847432,847432,Machines for Mixing Mineral Substances With Bitumen,- Mixing or kneading machines: Machines for Mixing Mineral Substances With Bitumen,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,229,8474,8474,8474,847439,847439,847439,847439,Other Mixing or Kneading Machines for Mineral Substances,- Other Mixing or Kneading Machines ,NA,"Other mixing or kneading machines for earth, stone, sand, etc",3,0,1,0,1,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,230,8474,8474,8474,847480,847480,847480,847480,"Machinery for Agglomerating, Shaping or Moulding Mineral Products",- Other machinery,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,231,8474,8474,8474,847490,847490,847490,847490,"Parts of Machinery for Sorting, Crushing, Mixing, Moulding or Shaping",- Parts ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,232,8477,8477,8477,847710,847710,847710,847710,"Injection-moulding Machines, for Rubber or Plastic Industry",- Injection-moulding Machines ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,233,8477,8477,8477,847720,847720,847720,847720,"Extruders, for Rubber or Plastic Industry",- Extruders,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,234,8477,8477,8477,847730,847730,847730,847730,"Blow Moulding Machines, for Rubber or Plastic Industry",- Blow Moulding Machines,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,235,8477,8477,8477,847740,847740,847740,847740,Vacuum Moulding Machines and Other Thermoforming Machines,- Vacuum Moulding Machines and Other Thermoforming Machines,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,236,8477,8477,8477,847751,847751,847751,847751,Machinery for Moulding or Retreading Pneumatic Tyres,- Other machinery for moulding or otherwise forming: For Moulding or Retreading Pneumatic Tyres or for moulding otherwise forming inner tubes,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,237,8477,8477,8477,847759,847759,847759,847759,Other Machinery for Moulding or Otherwise Forming,- Other machinery for moulding or otherwise forming: Other ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,238,8477,8477,8477,847780,847780,847780,847780,Other Machinery for Working Rubber or Plastics,- Other Machinery ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,239,8477,8477,8477,847790,847790,847790,847790,Parts of Extruders or Other Moulding Machines for Rubber or Plastic,- Parts ,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,240,8479,8479,8479,847920,847920,847920,847920,NA,- Machinery for the extraction or preparation of animal or fixed vegetable fats or oils ,NA,NA,2,0,1,0,0,0,NA,NA,"Renewable Energy, Renewable Products and Energy Source",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,241,8479,8479,8479,847982,847982,847982,847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines not elsewhere specified in Chapter 84.","- Other machines and mechanical appliances: Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines","Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines not elsewhere specified in Chapter 84. [Ca, J, NZ, K, CT, S]
Mixing, kneading, crushing, grinding, screening, sifting, homogenizing, emulsifying or stirring machines. [US, Ru, BD]
Waste sorting, screening, crushing, grinding, shredding, washing and compacting devices. Agitator for wastewater treatment; flash mixer and flocculator. [Au]
Dosing and mixing equipment for water treatment (ex-84798200); Recycling equipment for waste plastics /rubber /broken tire (84798200) [Ch]","Other machines for mixing/grinding, etc. ",3,0,1,1,1,1,"Waste sorting, screening, crushing, grinding, shredding, washing and compacting devices. Agitator for wastewater treatment; flash mixer and flocculator.","Waste sorting, screening, crushing, grinding, shredding, washing and compacting devices. Agitator for wastewater treatment; flash mixer and flocculator. [Ca, J, NZ, K, US, CT]
Other machines and mechanical appliances: Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines. [Au]
Waste compactor machines [BD]",Used to prepare waste for recycling; mixing of wastewater during treatment; preparing organic waste for composting; (composting can minimise the amount of waste going to landfill as well as recovering the valuable nutrient and energy content of the waste). ,"Used to prepare waste for recycling; mixing of wastewater during treatment; preparing organic waste for composting; (composting can minimise the amount of waste going to landfill as well as recovering the valuable nutrient and energy content of the waste). [Ca, J, NZ, K, CT, Au]
Used to prepare waste for recycling; removing or shredding the rags and debris typically found in wastewater; mixing of wastewater during treatment; preparing organic waste for composting (composting can minimise the amount of waste going to landfill as well as recovering the valuable nutrient and energy content of the waste). [US, BD]
Waste separator machines. Prepares waste for recycling; separating waste allows for more efficient treatment of each type; for example, separating organic waste allows for composting, which minimises the amount of waste going to landfill as well as recovering the valuable nutrient and energy content of the waste). [S]
These equipments are used to release and mix medicament,which is an essentical step of putting flocculant in wastewater in water treatment industry.
These equipments are designed for recycling waste tires. [Ch]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,242,8479,8479,8479,847989,847989,847971,847989,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this Chapter: Other.",- Other machinery for moulding or otherwise forming: Other,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this Chapter: Other. [Ca, J, NZ, US, CT, Ru]
Other machines & mechanical appliances, other than Machines & mechanical appliances for treating metal, incl. Industrial catalysers, electric wire coil-winders/ Mixing/ kneading/ crushing/ grinding/ screening/ sifting/ homogenising/ emulsifying/ stirring machines [S]
Air Humidifiers Or Dehumidifiers (84798920); Machines For Squeezing Radioactive Waste (84798950); Suction Machine; Mud Scraper; Sand suction machine; Trash compactor;Vacuum extruder for making hollow brick with Gangue and fly ash; (Fan) muffler (ex- 84798999) [Ch]","Other machines, n.e.s., having individual functions ",3,1,1,1,1,1,NA,"Optional ex-outs may include; trash and other waste presses; shredders; dust collection and storage devices; water and wastewater collecting and sampling equipment; chlorine generators; equipment for solid/liquid separation; flocculation or thickening of sewage sludge; machinery and apparatus for landfill gas monitoring; anaerobic digesters for treatment of organic waste including production of biogas; machinery and apparatus for landfill leachate treatment; machinery, apparatus and vehicles for composting; soil sampling equipment; soil remediation equipment; machines and appliances for oil spill recovery; and aquatic weed harvesters. [US, CT]
Excluding machines and mechanical appliances used as components in motor vehicles. [Au]","Machines and appliances designed for a wide range of areas of environmental management including waste, waste water, drinking water production and soil remediation.  In-vessel composting systems can handle large amounts of waste and speed up decomposition. Trash compactors reduce the volume of solid waste, allowing more efficient transport and disposal. ","Machines and appliances designed for a wide range of areas of environmental management including waste, waste water, drinking water production and soil remediation. In-vessel composting systems can handle large amounts of waste and speed up decomposition. Trash compactors reduce the volume of solid waste, allowing more efficient transport and disposal.
Very broadly, products under HS847989 are machines and appliances designed for a wide range of areas of environmental management, including waste, waste water, drinking water production and soil remediation. [S]
Parts to ensure the balance of indoor humidity. Travelling suction dredgers are designed for sevage treatment plants and horizontal sedimentation tanks of waterworks. These machines can scrape and assemble the sludge to the mouths of their pumps and remove it from sewage tank whithout stop. [Ch]",1,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,243,8479,8479,8479,847990,847990,847990,847990,Parts of the mach. and mech. appls. of 84.79,- Parts ,"Parts of the mach. and mech. appls. of 84.79 [Ca, J, NZ, CT, US, Ru]
Parts of Machines & mechanical appliances having individual functions, not specified/incld. elsewhere in this Ch. [S]
Parts Of Air Humidifiers Or Dehumidifiers (84799020) [Ch]",NA,3,0,1,1,0,1,Parts for 847982x and 847989x.,"Parts for 847982x and 847989x. [US, CT]
Excluding machines and mechanical appliances used as components in motor vehicles. [Au]","Machines and appliances designed for a wide range of areas of environmental management including waste, waste water, drinking water production and soil remediation.  In-vessel composting systems can handle large amounts of waste and speed up decomposition. Trash compactors reduce the volume of solid waste, allowing more efficient transport and disposal. ","See the environmental benefit under 847989 [Ca, J, NZ]
Parts for aforementioned goods/ex-outs of heading 8479. [US]
Parts thereof waste separator/ compactor machines. Parts used for the maintenance and repair of waste separators and compactor machines, with the attendant benefits, for example, membrane systems which can be assembled to recover resources from waste. [S]
Parts to ensure the balance of indoor humidity [Ch]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253,244,8481,8481,8481,848110,848110,848110,848110,Pressure-reducing valves,- Pressure-reducing valves,NA,"Valves, pressure reducing",3,0,1,0,1,1,NA,NA,For handling and transport of wastewater or slurries during treatment. ,NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,245,8481,8481,8481,848120,848120,848120,848120,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves (other than parts).                                                                     ",- Valves for oleohydraulic or pneumatic transmissions,NA,NA,3,0,1,0,0,0," Optional ex-out may include: Taps, cocks and valves for water and wastewater. ",NA,"These items facilitate the delivery of safe drinking water and sanitation, which are key MDG priorities. ",NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,246,8481,8481,8481,848130,848130,848130,848130,Check (non-return) valves,- Check (non-return) valves,NA,"Valves, check",3,0,1,0,1,1,NA,NA,For handling and transport of wastewater or slurries during treatment.,NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,247,8481,8481,8481,848140,848140,848140,848140,Safety or relief valves,- Safety or relief valves,NA,"Valves, safety",3,0,1,0,1,1,NA,NA,For handling and transport of wastewater or slurries during treatment.,NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257,248,8481,8481,8481,848180,848180,848180,848180,"Other appliances for pipes, boiler shells, tanks, vats or the like ","Other Valves and Other Appliances for Pipes, Tanks, Vats or the Like",NA,"Other taps, cocks, valves, etc.",3,0,1,0,1,1,NA,NA,For handling and transport of wastewater or slurries during treatment for those applied to wastewater facilities.,NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,249,8481,8481,8481,848190,848190,848190,848190,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves: Parts:.","Parts of Taps, Cocks, Valves for Pipes, Boiler Shells, Tanks or the Like",NA,NA,3,0,1,0,0,1,NA,NA,"For effective management, control, handling and transport of water. ",NA,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,250,8482,8482,8482,848210,848210,848210,848210,Ball Bearings,- Ball Bearings,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,251,8482,8482,8482,848220,848220,848220,848220,"Tapered Roller Bearings, Including Cone and Tapered Roller Assemblies","- Tapered Roller Bearings, Including Cone and Tapered Roller Assemblies",NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,252,8482,8482,8482,848230,848230,848230,848230,Spherical Roller Bearings,- Spherical Roller Bearings,NA,NA,3,0,1,0,0,0,NA,NA,"Carbon Capture and Storage, Efficient Consumption of Energy Technologies",NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
